id,text,HS
1605,@Ohio_Buckeye_US @Redtowel4 String him up to show the message that you will pay for your crimes in a COUNTRY where you are NOT supposed to be in!#BuildThatWall We are losing our legal citizens to those who should not be here in the first place! If they we,1
5631,@LilyEvans_30 - further away and didn't see what was wrapped in the bundle that the hysterical woman cradled. 'But I'm not going to -,1
269,"@DFBHarvard SO WELL SAID, Daniel!His speeches ALL smack of Alinsky; divide & conquer by victimizing one group & calling out the other as bigots, racists, fascist, etc.#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA #BackTheBlu",1
18744,There's a stupid woman on YouTube doing a spirit box saying the most horrendous insensitive things to the 'ghost' of Shan. The silly skank would be conversing with demons and she ain't got cross or nothing to counteract it. And I'm glad leave Shan alone.,1
2959,"@ThokoSinghSidhu @KPadmaRani1 @alamgirizvi @geetv79 @VazeIndian @Subytweets @KilaFateh @polysmind @GeorgekurianINC @retheeshraj10 Bc, if you care so much for these immigrants, you can take them to your state.",1
8494,Wanna kno what I deadass LOVE? Iâ€™ve never seen my mans name under any whore ass bitches picture on social media...ever. #NoLikesForYall,0
1786,"@barefootintheuk @nick_clegg Yea right! Clegg who`s all for immigrants and scrounging Romanians, remind me where and how he lives again? https://t.co/QSIurBCK48",0
6866,@SureshChavhanke @ArvindKejriwal Hahahahahaha we watch your shows specially.. We Salute you patriot.. n lv u a lot.. Ram-Ram,0
8214,RT @_Mistayyyy: im this asshole. ðŸ˜Ž https://t.co/PsG5VG4pZF,0
1274,"@TimesNow Ask ur reporters to file stories on pathetic Delhi conditions after AAP came to power.Hawkers,illegal migrants,jhugis taken over",0
3263,Democrats have been placing refugees and illegals in Parts of the country trying to change the outcome of elections and we stop them Everytime. Democrats have been trying to stop AMERICANS from voting and giving more and more refugees the rights to vote against us. Dems are done.,1
6687,Sucking dick behind close doors but fucking pussy openly,0
4905,Black Bitch Gets Cock Shoved In Her Waiting Cunt https://t.co/95qDBC1LD4,1
18270,"Meanwhile, Syria, Russia and Iran are pretending that it is now safe for refugees to return. https://t.co/xS4V8yCgoH",0
2803,@ABCPolitics A illegal aliens showing exactly what they were coming to this country for in the first place. #sendthemback!!!!!,1
7938,"Today I said 'all men are trash' to my coworkers and some girl said 'not ALL men' yes boo, even ya sketchy bf u metâ€¦ https://t.co/FBcGotlrkf",0
1779,Government's message over free movement is deterring migrants in key sectors https://t.co/G5zAGoDzCH,0
5258,30 seconds after you're done fucking the attitude out of her https://t.co/EENb3gFGnR,1
5953,*In class today* *Girl next to me* 'I hate how every girl dressed like a skank for Halloween' *Guy in front of me turns* 'IT WAS AMAZING,1
3748,https://t.co/wjIt8z6ht3,0
609,@adriandt31 .I would suggest #BuildThatWall #BuildThatWall #BuildThatWall #BuildThatWall #BuildThatWall #BuildThatWall #BuildThatWall #BuildThatWall #BuildThatWall Add solar panels add alligatorsAnd arm those Nuns to say graceBut #BuildThatWall #BuildThat,1
4297,"@FaithGoldy @ramzpaul Remigration 2018:  Easy come, easy GO!!   https://t.co/sn5ZuuU6nv",0
6661,It's so annoying how people believe that the husband can rape the wife. She doesnt want sex at that time you should understand not force her,0
5801,RT @TAYitonme 'Like I said what princess wants princess gets' no bitch you're not royalty #WomenSuck,1
5431,Hoe just called me a Chauffeur bitch I'm a shuttle driver,1
3977,"Good #immigrant  defintion â¬‡ï¸- I'm not winning Olympic gold medals or winning baking competition, will I ever fit in? // post #Brexit struggle... https://t.co/dFq8HJqrPB",0
2926,#migrants #KeepFamiliesTogether #protests #Freedom #Democracy #IllegalImmigrants,0
677,"The Trump administration today demanded repeal of protections for unaccompanied immigrant children, calling them â€˜loopholes.â€™ They are not low they are great but every once in awhile a genius comes along and gives me an idea that i use.....Special shout out to Candace Owens, told",0
1529,#WorldRefugeeDay is tomorrow! You can help refugee rebuild their lives in the U.S. by joining our World Refugee Day campaign. Get started Ã¢Å¾Â https://t.co/QzFjSqWwJ8,0
4235,Macedonia deployed the army to build a second fence to keep refugees out - Free Speech Time - https://t.co/p0Bef9SYT9 @ISupport_Israel,1
18843,@AnnCoulter Most Hysterical Woman? Way to apply a type of feeling to a specific gender. That is an absolute disgrace to insinuate that 1) Woman are Hysterical and 2) being called a woman is an insult.,0
1977,"â€œThe American administrationâ€™s decision to withhold $300 million had a deep impact on UNRWAâ€™s ability to cater to #Palestine #refugees ' needs"" https://t.co/FjZWV1lF6t",0
6296,*Fires back* hoe ass bitch with a big ass forehead ðŸ˜­ I knowwwwww ðŸ˜­ðŸ˜­ðŸ˜­,1
951,Stephen Millerâ€™s Sinister New Immigration Proposal https://t.co/evBClITAqw,1
5992,@Guinz Stupid Skank !,1
4260,"@RealSaavedra Yes they do, but #BarackObama and his fellow travelers know that it would be easier to accomplish their goal of destroying America without them.#BuildThatWall University of Illinois",1
18242,Germany try to deport criminel Afghanistan refugees back home. Till now they have brought 128 persons back home in 8 special flights. https://t.co/bBpXypevjY,0
6230,@yungjeune @mr_bones_rides @TheFoxEmoji And if you think some whore blowing a guy to get a part in a movie is rape?â€¦ https://t.co/apy1wTav0u,1
6098,Ewk man this bitch be with mad whores,1
18996,@realDonaldTrump Your followers might not know it but God knows (or whoever is in charge) what kind of lying monster you are. Don't think because you have that skank Paula White by your side that you won't go down in flames.,1
18361,"Governor Cuomo on Wednesday called ICE ""a bunch of thugs""Trying to remember when he used such harsh language when describing MS-13 bloodthirsty killersOh. He didn't#MAGA #KAG #POTUS #NoDACA #WalkAway #NEWS #AmericaFirst #BackTheBlue #AllLivesMatter",1
19197,@DanReynolds STFU BITCH! AND YOU GO MAKE SOME SATANIC MUSIC U ILLUMINATI WHORE!! Fuck you FUCK IMAGINE DRAGONS You cock sucking maggots,1
5351,They really need Nerf down bitch ass symmetra with her little whore ass turrets,1
668,"This is how simple it is, not only for wages, but for other nice things in our country - like universal health care. Not possible with this many illegal immigrants in the country along with porous borders and employers wanting unending flow of cheap labor. Consensus won't happen. https://t.co/qjdKRUvqEc",1
1745,"More rapes in Halifax by Muslim migrants, as rape culture invades our high-trust society https://t.co/TqSttxFOGt",1
6511,Niggas think their dick is big when they put it in and you gasp.... first of all I've been holding my breath cause your breath stank,0
2883,#Nicaragua unrest: New refugee crisis unfolding in Latin America @AJENews  https://t.co/ekNRqYrFB6,0
18767,@MariaForever4 I need fuck you pussy mami,1
6381,@njokingumi You call it whatever you want -You praise hoes and and women in the wrong moral leaf and attack men in general.shame on you bitch,1
1225,Iraqi Immigrant Accused Of Critically Wounding Colorado Cop Evaded Deportation Despite Criminal Record https://t.co/AOjreShQx3,0
5312,Not interested of being a bitch like you ðŸ˜‚ i prefer to be a good cute girl ðŸ˜› nak melalak melalak sorang sorang ok,1
8763,Gelinzon Sandwich Maker Sweeps From the Kitchen Authority! Enter today!,0
5568,@queensoverbitch and we're smarter than that bitch,1
2554,"USA Portland Maine, Freddy Akoa murdered with his Bible next to him.  3 Muslim immigrants from Somalia have been... http://t.co/2vqsvxme91",0
7478,When all your friends are good people and you wonder why they like you for the piece of shit you are...,0
3802,"Don't forget to keep sharing our GoFundMe! We're still want to raise $3,000 more to send Life Span staff to support immigrant families at the border! https://t.co/Rj8koC8yXa",0
973,DEVELOPING Two Burundian refugees were allegedly beaten by Tanzanian police during their detention in Kigoma. Itâ€™s reported that they have been moved to different unknown location to conceal their health situation.... Stay tuned. @UNHCRTanzania @Balozi_Mahiga #Burundi https://t.co/tAoErhfow9,0
6973,Fist pumping a pimp through glass in prison ðŸ˜‚ yes sir @louistheroux you are the top boi ðŸ‘ðŸ»,0
9010,"I fucking know who he cheated with even if he didn't say it. This fucking bitch, I've always fucking hated her two faced whore ass",1
3582,The science of hate: Why we fear refugees https://t.co/R34tNscxhA,0
841,Yes!! Keon with Trump! #TRUMP2020 #BuildThatWall #FreeAssabge,1
4433,Another illegal alien that shouldn't be in America killed an innocent American couple!#BuildThatWall #BuildTheWallNow @realDonaldTrump,1
4015,Parisian woman hit by Rapefugee https://t.co/yt8hgKco39,1
4304,I think we all ought to be calling and finding out about these meetings in our communities where refugees are... https://t.co/9QEw89zWcH,0
8730,"@DarkHxntress He growled as he looked up at her, ohohohoh.... She was going to get it when he returned to normal. ""You fucking bitch.... You slimy fucking whore.... I will fucking remember this you stupid bitch...."" He said through clenched teeth as some  blood dripped down from his mouth.",0
1308,Illegal immigrant who killed Kate Steinle likely will be sentenced to time served https://t.co/COLeMox7oZ #PreventableDeath#BuildTheWall #StopTheInvasion #TherIsMoreOfThemOutThere,1
3727,"Iâ€™m so heartbroken about what happened to blanca on oitnb, the thought that this could happen to any immigrant in the us rn is even more heartbreaking and fucked up",0
3695,Chain Migration is not sustainable and needs to end NOW. It's time to break the chain! #EndChainMigration,1
1620,"@la_crip o right settle down 75 m turks could invade Europe no more kebabs ,Cameron ur immigration policy as a nappy for constipated people",1
7123,Her- remember when you said you loved me? Me- https://t.co/hv9WiaqXTu,0
4081,"Funny: In Austria increase the crimes of refugees, specially of lonley men. 17 of them can now without paying learn, how one has to fight. The called them ""Freedom Fighters"". https://t.co/MijMtHrOVH",1
8553,@unpyro @CODesports_News @FaZeClan Bitch idgaf Iâ€™m not in school dumb lil whore I use what the fuck I wanna use,0
6445,Well when you and a hoe are not on the same level and her cunt is skinned open,1
5138,"Hoes swear a nigga switch up when he up, naw bitch we just remember all the spiteful hoe shit you was on, fuck on.",1
6998,@Swamy39 What great you will achieve by building Ram Mandir. Crook,0
8012,how can you openly break up a family by being a skank ass hoe,0
1880,"Read RCUSA's Report Card for the month of June. We're 20,000 refugees behind schedule and only 3 months remain in the Fiscal Year 2018 https://t.co/1k6xmQRzIj",0
6915,Sitting on steps is always massive turn on for those watching. Good girl #stephapproves #slut https://t.co/bdrpSXaZWq,0
833,This human-elephant conflict has seen 13 refugees killed in elephant attacks since Aug. last year https://t.co/uiOIsQ0Toc #ucanews #thereforthevoiceless #refugee #Bangladesh @ucanbd @StephanUttom  @bd_rock @M_RSection @Refugees @RefugeesIntl @UNHumanRights @UNICEF @FortifyRights,0
2769,@dwnews >YET 'AGAIN'THE ONLY 'THING' THAT SO-CALLED 'REFUGEES' BRING TO 'THE RIGHTEOUS WESTERN WORLD' IS '#Terrorism' AND 'SEXUAL CRIMINALITY'THE 'TRUE #German PEOPLE' KNOW 'THIS'NOW 'THEY' ARE TELLING THE '#FakeNews #Politicians' TOO#Kothen #Germany #ref,1
7559,@valentinaveshi thank you ðŸ˜˜,0
2366,Italy and Malta row over migrants saved from Med https://t.co/p2ZmFAMG6B,0
8369,"Retweeted Erisios StopTTIPCETA (@everian777): Not all men are bad, nor all women are bad. but the evil and good is It's behind a decision.",0
9046,"@artbychristinem @AnnCoulter A HYSTERICAL woman. Not just woman. And, she didnt say he won.",1
3025,Trump was right to ditch UNâ€™s plan for handling migrants https://t.co/ccL5dUTC6v,1
4287,"Wow. We are officially no longer a nation of immigrants. #WelcomingtheStranger U.S. Citizenship and Immigration Services will remove ""nation of immigrants"" from mission statement https://t.co/9KYCXRKMnu by @rdevro",0
6443,There are good men out there women stop accepting ass holes that appear to be right.It is a excuse to turn lesbian cuz of a no good man.,1
8564,"psa: women were never 'sacred' and unless you miss the Madonna -Whore binary, it's good that we've let go of that stupid frame",0
4141,Disqualify ALL Immigrants from claiming ALL Welfare Benefits. That at a Stroke would get rid of the ones we DON'T need &amp; allow the ones we DO need 2 remain. Simples!! https://t.co/Jl972EVKpg,1
